id,name,area,lat,lng,last_updated
222121906,Школа_Танцев_NRG,-russia,55.7963982,37.7111893,1536995697
1318303,Digital_October,udelnaya-russia,55.74065,37.60929,1536993914
497500624,Moscow_City_Towers,krasnaya-presnya-russia,55.747033785,37.538611975,1536959117
498227512,Shchyolkovskaya,golyanovo-russia,55.8089209,37.792859,1536998778
863552316,БЦ_Comcity,rumyantsevo-russia,55.6348478935,37.4313103259,1536990366
16633819,World_Class_Город_Столиц,krasnaya-presnya-russia,55.747109133,37.5391155225,1536997256
1021812602,Старый_Арбат,dorogomilovo-russia,55.75265,37.57611,1536940477
284988916,Усадьба_Покровское_Стрешнево,bsatsevo-russia,55.8154737147,37.4719190598,1536999690
25859,Гольяновский_Пруд,golyanovo-russia,55.82120585,37.79873243,1536985998
220567798,Moscow_River,vorobyevo-russia,55.7541135104,37.5576891768,1536956722
286066979,Царицыно,cheremushki-russia,55.6900465672,37.5758725414,1536996708
16476794,Фотостудия_Sunlightstudio,-russia,55.78667,37.70442,1536946766
822949984,Аквакомплекс_Лужники,leninskiye-gory-russia,55.7119725326,37.5561609704,1536994245
1020712142,Ресторан_Балкон_,dorogomilovo-russia,55.75138,37.58439,1536997243
80115658,Бага_Бар,udelnaya-russia,55.7419128545,37.6302311632,1536964103
1310364072319800,ЖК_Ярославский,yadreyevo-russia,55.9172629651,37.7109348076,1536998799
213006090,Skolkovo_Moscow_School_of_Management,marfino-russia,55.6955847469,37.3905594892,1536955222
2522501,ЖК_Гранд_Парк,sokol-russia,55.78989483,37.5191304383,1536918865
267853650,Московская_Область_Россия,krasnaya-presnya-russia,55.7459668238,37.5461046738,1537000623
1005342930,Chef,dorogomilovo-russia,55.7522584002,37.5680081848,1536992136
213705881,Jewish_Museum_Tolerance_Center,marina-roshcha-russia,55.7894124529,37.6070491269,1536996994
47671899,Театр_Золотое_кольцо,petrovskorazumovskoye-russia,55.8111340864,37.5674606302,1536855289
214620389,Afimall_City,krasnaya-presnya-russia,55.7491135019,37.5398250728,1536945754
229082441,Bar_BQ_Cafe,udelnaya-russia,55.7415502993,37.6287961006,1536969810
460063928,Храм_Святой_Праведной_Блаженной_Матроны_Московской,taganka-russia,55.7386240278,37.6708906889,1536955338
3011715,Moscow_State_Linguistic_University,udelnaya-russia,55.73872,37.59489,1536949234
6878106,Кафе_Андерсон,marina-roshcha-russia,55.7837807363,37.6325434615,1536932602
405291860,Москва_Щелковское_шоссе,izmaylovo-russia,55.8085332164,37.7708429536,1528842641
269874156,Нептун_Яхт_клуб,khlevnikovskiy-russia,55.9607043226,37.5155985581,1536999054
81999,Korston_Hotel,leninskiye-gory-russia,55.7053921357,37.5647674992,1536990122
550281990,Видное_Центр,vidnoye-russia,55.5460219991,37.7169291303,1536994823
488712416,Современник_На_Яузе,-russia,55.7841177231,37.7044519341,1536955372
228623434,Улица_Брусилова,zakharino-russia,55.5019001,37.5975224571,1536998928
416853324,Moskvorechye_Saburovo_District,dyakova-russia,55.64638889,37.64916667,1536999292
213680342,Жк_Авеню_77,chertanovo-russia,55.6370189807,37.5999902149,1536965973
6133608,Шмитовский_Проезд,krasnaya-presnya-russia,55.7581201161,37.549715006,1536990556
19253422,жк_доминион,ramenka-russia,55.6936681354,37.5298270769,1536991348
277330945,Москва_Сити,krasnaya-presnya-russia,55.74648,37.54,1536951216
994605401,Moscow_Marriott_Hotel_Novy_Arbat,dorogomilovo-russia,55.75322,37.58073,1536997941
5538723,Улица_Пречистенка_,udelnaya-russia,55.7423075606,37.5954012428,1536996823
218679526,Г_Видное_Ул_Ольховая,vidnoye-russia,55.5450616516,37.7230337052,1534783994
5867687,Ленинградский_Проспект,sokol-russia,55.8001362818,37.5355975928,1536951637
253833958,Измайловский_Кремль,izmaylovo-russia,55.79465,37.75026,1536993356
497595288,Preobrazhenskoye_District,izmaylovo-russia,55.79805556,37.72583333,1536977174
1015218567,Большой_Московский_государственный_цирк_на_проспекте_Вернадского,leninskiye-gory-russia,55.6944695,37.5402107,1536956588
16594781,КСК_Битца,zyuzino-russia,55.643416868,37.5824000035,1536936323
639573152,Патриарший_мост,udelnaya-russia,55.743738251,37.6080646286,1536997761
1242182832593671,Ресторан_Insight,krasnaya-presnya-russia,55.75002,37.53457,1537000723
634734185,Cross_Studio,-russia,55.7869880725,37.705055008,1536984015
213547428,Джаз_кафе_Esse,udelnaya-russia,55.74132,37.62888,1536988620
169556,Метро_Октябрьское_Поле,sokol-russia,55.7934821087,37.4912359198,1536952050
1021996817,ТРК_Глобал_Сити,chertanovo-russia,55.6231910716,37.6043210371,1536999538
269685628,Gipsy,udelnaya-russia,55.74008,37.60962,1536999845
