id,location,longtitude,latitude,route,area
418647485,Preobrazhenskaya_Ploshchad,55.7963,37.7151,Преображенская площадь,Восточный административный округ
294132386,Vegas_City_Hall,55.8204425394,37.386418253,Московская Кольцевая Автомобильная дорога,None
409305389,Cheryomushki_District,55.66472222,37.56055556,Новочеремушкинская улица,Юго-Западный административный округ
142460732531052,Парк_Искусств_Музеон,55.7305814,37.6114765,улица Крымский Вал,Центральный административный округ
420531995,Ulitsa_1905_Goda,55.7652,37.5609,1905 Года улица,Центральный административный округ
4681822,Sixty,55.7486542989,37.5379248259,Пресненская набережная,Центральный административный округ
2074009,Красный_Октябрь,55.7401853372,37.6087814569,Берсеневская набережная,Центральный административный округ
733641582,Парк_Культуры_и_Отдыха_Сокольники,55.794445717,37.6765496965,улица Сокольнический Вал,Восточный административный округ
1024359399,Парк_Останкино_,55.8278534701,37.6098060608,1-я Останкинская улица,Северо-Восточный административный округ
13426954,Смотровая_площадка_на_Воробь_вых_горах,55.7091732089,37.5418821681,улица Косыгина,Западный административный округ
421337048,Moscow_City,55.7480281511,37.535813279,Пресненская набережная,Центральный административный округ
407980270,Brateyevo_District,55.63388889,37.76361111,Братеевская улица,Южный административный округ
33003155,Главное_здание_МГУ,55.7018379412,37.529977668,улица Академика Хохлова,Западный административный округ
215872410,Усадьба_Кусково,55.7342048508,37.8101468523,улица Юности,Восточный административный округ
156187,Башня_Федерация,55.7484992295,37.5387001871,Пресненская набережная,Центральный административный округ
271063817,Konkovo_District,55.64083333,37.52861111,улица Миклухо-Маклая,Юго-Западный административный округ
147585025920003,Московский_Зоопарк_Moscow_zoo,55.7644520151,37.5774470564,Большая Грузинская улица,Центральный административный округ
215874293,VDNKh,55.8222833333,37.6414944444,проспект Мира,Останкинский
1831482133747935,Останкинская_Телебашня_Ostankino_TV_Tower,55.8186717536,37.6156842127,улица Академика Королева,Северо-Восточный административный округ
508970048,Moscow_City,55.7471342317,37.5389318985,Пресненская набережная,Центральный административный округ
217611531,Taganskaya,55.740859466,37.6555936078,Воронцовская улица,Центральный административный округ
669074,ПКиО_Сокольники,55.79234,37.6767,улица Сокольнический Вал,Восточный административный округ
63512763,Набережная_Тараса_Шевченко,55.7481508335,37.5496819024,набережная Тараса Шевченко,Западный административный округ
277434910,Orekhovo_Borisovo_Severnoye_District,55.61833333,37.7,Шипиловская улица,Южный административный округ
4609633,Государственный_Дарвиновский_музей,55.69066,37.56151,улица Вавилова,Юго-Западный административный округ
219302891,RZD_Arena,55.80355,37.741169,улица Черкизовская Бол,Восточный административный округ
407039993,Chertanovo_Severnoye_District,55.63222222,37.60694444,Сумской проезд,Южный административный округ
214466048,Смотровая_Площадка_МГУ_Воробь_вы_Горы,55.7091195859,37.5419158042,улица Косыгина,Западный административный округ
